p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.10E-05,0.396303881,0.616,0.638,0.301718526,6,EIF3F
3.10E-05,0.590947874,0.198,0.131,0.44514064,6,SNHG32
3.23E-05,0.56671983,0.206,0.14,0.464609834,6,PPP2R5C
3.80E-05,0.385442008,0.131,0.073,0.546589153,6,PIK3IP1
6.27E-05,0.499736582,0.184,0.122,0.900991397,6,WDR54
8.72E-05,0.545706997,0.153,0.098,1,6,LIMS1
9.56E-05,0.562183459,0.359,0.309,1,6,FYB1
0.000131905,0.47830841,0.212,0.149,1,6,TRAT1
0.000135582,0.526544983,0.162,0.106,1,6,HSD17B11
0.000182695,0.41498119,0.114,0.066,1,6,CENPC
0.000239911,0.520743231,0.348,0.305,1,6,CUTA
0.000261988,0.346375592,0.114,0.066,1,6,TC2N
0.000309298,0.435079118,0.131,0.081,1,6,AP002387.2
0.000350135,0.286119237,0.819,0.852,1,6,MT-ND4
0.000421328,0.335628342,0.167,0.112,1,6,RIPOR2
0.000547998,0.421997079,0.134,0.085,1,6,P2RY10
0.000648482,0.540741823,0.201,0.149,1,6,FYN
0.00068063,0.357788421,0.646,0.681,1,6,PPDPF
0.001067886,0.311300427,0.493,0.479,1,6,ERP29
0.00111041,0.370238232,0.29,0.242,1,6,SYNE2
0.001142078,0.381347949,0.148,0.1,1,6,ZNF638
0.001315889,0.443088424,0.276,0.231,1,6,WSB1
0.001694209,0.397326108,0.142,0.097,1,6,EPB41L4A-AS1
0.0021525,0.301789197,0.557,0.573,1,6,CD37
0.002199024,0.431452202,0.164,0.119,1,6,SEPTIN9
0.002254894,0.405167706,0.485,0.476,1,6,ANKRD12
0.002262238,0.337638931,0.485,0.496,1,6,UBXN1
0.002500084,0.320580694,0.543,0.553,1,6,NAP1L1
0.003100732,0.399379359,0.134,0.091,1,6,CDKN1B
0.003936615,0.348646569,0.103,0.066,1,6,BCL11B
0.004549978,0.342300829,0.223,0.174,1,6,CD27
0.005073769,0.342115318,0.114,0.076,1,6,SH3YL1
0.00525888,0.406194209,0.382,0.364,1,6,VAMP2
0.005354808,0.555773835,0.265,0.233,1,6,RNASET2
0.005679862,0.479615009,0.351,0.33,1,6,EML4
0.007724879,0.293216624,0.585,0.629,1,6,EIF3E
0.008129373,0.326278774,0.109,0.074,1,6,S1PR4
0.008467962,0.317521978,0.159,0.12,1,6,HMGB2
0.008537676,0.403108264,0.298,0.271,1,6,DDX17
0.009748952,0.370088102,0.407,0.408,1,6,PCBP2
0.009917737,0.318116392,0.111,0.077,1,6,LETMD1
5.16E-92,0.998266381,1,0.996,7.42E-88,7,ACTB
2.00E-64,1.085977937,0.963,0.668,2.87E-60,7,CORO1A
1.51E-60,1.313105597,0.9,0.495,2.16E-56,7,S100A4
1.82E-60,0.833164793,1,0.927,2.61E-56,7,ACTG1
2.00E-58,0.757888083,1,0.93,2.87E-54,7,SH3BGRL3
1.55E-56,0.749352341,0.997,0.908,2.23E-52,7,PFN1
1.96E-55,1.073128727,0.99,0.743,2.81E-51,7,LTB
5.36E-52,0.825865832,0.99,0.803,7.71E-48,7,MYL12A
5.19E-50,1.10754203,0.555,0.19,7.46E-46,7,TIMP1
8.93E-48,0.667230015,0.997,0.897,1.28E-43,7,CFL1
3.75E-44,0.915662845,0.95,0.69,5.38E-40,7,S100A11
1.14E-42,0.832365617,0.98,0.773,1.64E-38,7,S100A6
3.24E-42,0.842756153,1,0.855,4.65E-38,7,IL32
6.71E-42,0.879152475,0.415,0.124,9.64E-38,7,HOPX
1.37E-40,0.980599365,0.728,0.355,1.96E-36,7,TUBA4A
1.09E-36,0.692727883,0.957,0.712,1.57E-32,7,CLIC1
6.57E-35,0.880724193,0.648,0.312,9.44E-31,7,CKLF
1.89E-33,0.798907102,0.375,0.121,2.72E-29,7,CAPG
1.82E-32,0.562552409,0.997,0.913,2.61E-28,7,MYL6
2.03E-32,0.676618528,0.987,0.844,2.92E-28,7,VIM
9.01E-31,1.201878843,0.365,0.126,1.30E-26,7,GZMA
2.09E-30,0.738497301,0.87,0.575,3.01E-26,7,TUBA1B
2.93E-29,0.586697078,0.96,0.778,4.21E-25,7,RAC2
3.50E-27,0.707420303,0.824,0.551,5.04E-23,7,CD52
2.23E-26,0.794421957,0.359,0.135,3.20E-22,7,CXCR3
4.17E-26,0.715957734,0.585,0.291,5.99E-22,7,TPM4
2.16E-25,0.711029549,0.85,0.554,3.11E-21,7,TUBB
6.92E-25,0.556715841,0.947,0.743,9.95E-21,7,ARHGDIB
2.93E-24,0.640254883,0.272,0.087,4.20E-20,7,NCF1
3.62E-24,0.766469767,0.827,0.554,5.20E-20,7,IFITM2
2.19E-23,0.674865004,0.804,0.53,3.15E-19,7,CALR
3.53E-23,0.702538361,0.654,0.359,5.08E-19,7,IFITM3
4.60E-23,0.873949121,0.578,0.307,6.61E-19,7,LGALS1
1.38E-22,0.604197175,0.714,0.404,1.98E-18,7,CISH
3.07E-22,0.585435406,0.914,0.716,4.41E-18,7,CD3D
2.75E-21,0.447852109,0.997,0.887,3.95E-17,7,IFITM1
4.85E-21,0.491475059,0.96,0.838,6.97E-17,7,CALM1
5.01E-21,0.616192738,0.777,0.474,7.20E-17,7,ALOX5AP
3.08E-20,0.385012537,1,0.985,4.42E-16,7,TMSB10
6.56E-20,0.56875353,0.9,0.713,9.43E-16,7,PPIB
9.59E-20,0.580419498,0.615,0.336,1.38E-15,7,FLT3LG
1.11E-19,0.472316673,0.947,0.812,1.59E-15,7,S100A10
1.63E-19,0.573882435,0.455,0.214,2.34E-15,7,SIT1
2.37E-19,0.655116667,0.678,0.417,3.40E-15,7,ANXA2
1.42E-18,0.516217193,0.319,0.126,2.04E-14,7,AQP3
1.66E-18,0.651881586,0.681,0.415,2.39E-14,7,CRIP1
3.04E-18,0.571447494,0.654,0.397,4.37E-14,7,LCP1
4.75E-18,0.476149744,0.97,0.797,6.83E-14,7,EMP3
5.91E-18,0.50517072,0.306,0.123,8.50E-14,7,GLIPR2
1.60E-17,0.610549192,0.385,0.181,2.31E-13,7,CORO1B
3.60E-17,0.526989788,0.814,0.566,5.17E-13,7,GSTK1
4.33E-17,0.583118872,0.558,0.314,6.23E-13,7,LCP2
4.91E-17,0.487202775,0.88,0.678,7.06E-13,7,ARPC1B
7.18E-17,0.643641387,0.508,0.281,1.03E-12,7,SDF2L1
1.55E-16,0.445560865,0.91,0.697,2.22E-12,7,LY6E
1.13E-15,0.449963237,0.176,0.056,1.62E-11,7,HBEGF
1.66E-15,0.505211913,0.522,0.289,2.38E-11,7,STK17B
2.00E-15,0.437753663,0.894,0.679,2.88E-11,7,TPM3
2.65E-15,0.386415436,0.944,0.786,3.82E-11,7,HSP90AA1
4.08E-15,0.580904322,0.462,0.245,5.87E-11,7,CNN2
5.53E-15,0.52059513,0.336,0.158,7.95E-11,7,RGS19
5.70E-15,0.472311012,0.508,0.284,8.20E-11,7,LAT
7.58E-15,0.391100057,0.837,0.596,1.09E-10,7,CYBA
7.80E-15,0.483433506,0.462,0.243,1.12E-10,7,ICAM3
1.17E-14,0.49718721,0.645,0.402,1.69E-10,7,CD63
7.12E-14,0.449201774,0.239,0.097,1.02E-09,7,PYCARD
1.11E-13,0.482835952,0.661,0.429,1.59E-09,7,GPSM3
1.21E-13,0.403624945,0.332,0.155,1.74E-09,7,EMB
2.72E-13,0.4739536,0.372,0.194,3.91E-09,7,PNP
6.23E-13,0.396658312,0.927,0.762,8.95E-09,7,PSME2
6.56E-13,0.388268403,0.252,0.109,9.43E-09,7,GYG1
7.85E-13,0.457394988,0.751,0.519,1.13E-08,7,RBM3
7.88E-13,0.365621671,0.937,0.78,1.13E-08,7,MYL12B
1.10E-12,0.267940017,0.106,0.028,1.58E-08,7,CEACAM1
1.13E-12,0.439549159,0.648,0.441,1.62E-08,7,ACTR3
1.39E-12,0.43718387,0.648,0.42,2.00E-08,7,LCK
1.53E-12,0.382357831,0.153,0.052,2.20E-08,7,CXCR6
2.65E-12,0.656565266,0.561,0.359,3.81E-08,7,LTA
4.04E-12,0.373864137,0.422,0.226,5.80E-08,7,KLRB1
4.74E-12,0.431146159,0.458,0.261,6.81E-08,7,HCST
6.54E-12,0.357555039,0.551,0.336,9.40E-08,7,TNFSF10
7.41E-12,0.462448125,0.631,0.422,1.06E-07,7,ABRACL
8.29E-12,0.438925683,0.449,0.264,1.19E-07,7,SPCS3
9.33E-12,0.303249541,0.751,0.496,1.34E-07,7,ISG15
1.04E-11,0.435386203,0.608,0.379,1.49E-07,7,CDK2AP2
1.08E-11,0.397840638,0.405,0.223,1.56E-07,7,CTSC
1.10E-11,0.324140236,0.977,0.884,1.59E-07,7,ATP5F1E
1.46E-11,0.405069339,0.498,0.294,2.10E-07,7,OSTF1
1.48E-11,0.422913908,0.714,0.535,2.13E-07,7,PDIA3
2.43E-11,0.322218285,0.977,0.854,3.49E-07,7,HSPA8
2.54E-11,0.442071498,0.286,0.141,3.65E-07,7,ACAA2
1.09E-10,0.408252849,0.296,0.148,1.57E-06,7,CASP1
1.28E-10,0.418375041,0.352,0.191,1.83E-06,7,SKAP1
1.43E-10,0.425716421,0.724,0.528,2.05E-06,7,CSTB
1.74E-10,0.346034342,0.136,0.048,2.50E-06,7,TMEM273
1.79E-10,0.366226537,0.781,0.541,2.57E-06,7,ANXA1
1.80E-10,0.384320512,0.635,0.429,2.59E-06,7,HCLS1
2.01E-10,0.42989027,0.346,0.192,2.89E-06,7,DOK2
2.21E-10,0.383779506,0.532,0.329,3.18E-06,7,TUBA1C
2.52E-10,0.317246436,0.91,0.782,3.63E-06,7,CD3E
2.97E-10,0.41401561,0.306,0.156,4.27E-06,7,GPR65
3.33E-10,0.281022299,0.123,0.042,4.79E-06,7,ITGB7
3.64E-10,0.35121434,0.439,0.248,5.23E-06,7,CD96
4.39E-10,0.457851438,0.379,0.221,6.30E-06,7,PPP1R18
4.49E-10,0.392466679,0.379,0.216,6.45E-06,7,SLC9A3R1
4.96E-10,0.322625921,0.163,0.065,7.12E-06,7,ADAM19
5.18E-10,0.372642643,0.312,0.161,7.45E-06,7,SAMHD1
5.32E-10,0.399970886,0.658,0.456,7.64E-06,7,ARPC5
5.45E-10,0.258754767,0.678,0.44,7.83E-06,7,IFI6
5.72E-10,0.450193546,0.355,0.202,8.22E-06,7,MYH9
5.80E-10,0.416651496,0.568,0.374,8.33E-06,7,TUBB4B
6.26E-10,0.438125892,0.495,0.311,8.99E-06,7,OCIAD2
7.39E-10,0.386890302,0.276,0.137,1.06E-05,7,TBC1D10C
7.71E-10,0.403758848,0.701,0.501,1.11E-05,7,PPP1CA
9.56E-10,0.394495973,0.704,0.518,1.37E-05,7,DAD1
1.13E-09,0.388169622,0.302,0.162,1.62E-05,7,GZMM
1.74E-09,0.396131835,0.472,0.289,2.50E-05,7,DHRS7
1.80E-09,0.348982387,0.395,0.227,2.58E-05,7,PAXX
1.85E-09,0.256447628,0.106,0.035,2.66E-05,7,CD300A
1.92E-09,0.361571336,0.532,0.346,2.76E-05,7,TWF2
2.12E-09,0.350021418,0.565,0.352,3.05E-05,7,EVL
2.46E-09,0.343821686,0.495,0.309,3.53E-05,7,PDIA6
2.63E-09,0.314809526,0.322,0.166,3.78E-05,7,CTSH
3.15E-09,0.293925779,0.492,0.289,4.53E-05,7,TXNIP
3.84E-09,0.282967064,0.628,0.426,5.51E-05,7,CD69
4.40E-09,0.343104096,0.754,0.559,6.33E-05,7,BST2
4.59E-09,0.36217798,0.465,0.286,6.60E-05,7,SEPTIN1
4.85E-09,0.363507103,0.372,0.22,6.97E-05,7,VASP
4.96E-09,0.455625374,0.329,0.191,7.13E-05,7,ORMDL2
5.31E-09,0.315863021,0.216,0.102,7.63E-05,7,BID
5.31E-09,0.263598395,0.91,0.774,7.64E-05,7,ARPC3
5.61E-09,0.341042292,0.322,0.18,8.06E-05,7,ITGA4
5.84E-09,0.376662671,0.445,0.276,8.40E-05,7,LGALS3
8.38E-09,0.397377013,0.568,0.387,0.000120489,7,CAP1
9.19E-09,0.28202023,0.199,0.091,0.00013209,7,PTGER2
9.24E-09,0.451931885,0.691,0.556,0.000132769,7,CDC37
1.36E-08,0.298034152,0.282,0.15,0.000195504,7,SPN
1.62E-08,0.396276979,0.492,0.321,0.000232117,7,CD3G
1.85E-08,0.354782162,0.412,0.253,0.000265407,7,ANXA6
1.87E-08,0.363988721,0.385,0.235,0.000268407,7,MANF
2.20E-08,0.359061793,0.159,0.071,0.000315627,7,LMNA
2.39E-08,0.285120859,0.91,0.769,0.000344152,7,ARPC2
2.76E-08,0.383529628,0.591,0.423,0.000397036,7,SPCS2
2.97E-08,0.418146889,0.458,0.307,0.000426501,7,TBCB
3.32E-08,0.334929776,0.834,0.645,0.000477446,7,CD2
4.28E-08,0.379492404,0.262,0.141,0.000615599,7,LINC01943
4.35E-08,0.286475802,0.774,0.552,0.000624849,7,POLR2L
5.00E-08,0.277223595,0.223,0.111,0.000717997,7,DTX3L
6.65E-08,0.310541589,0.229,0.117,0.000955951,7,BIN2
7.48E-08,0.266637079,0.166,0.075,0.00107485,7,PTPRCAP
9.37E-08,0.313720853,0.213,0.11,0.001347276,7,HSPA1A
9.62E-08,0.28634244,0.744,0.543,0.001382354,7,LAPTM5
1.08E-07,0.303926854,0.801,0.634,0.001550013,7,CD53
1.21E-07,0.31664173,0.336,0.195,0.001743688,7,ACAP1
1.40E-07,0.331762128,0.375,0.234,0.002013038,7,TYMP
1.52E-07,0.330607772,0.751,0.555,0.002179895,7,NDUFB2
1.52E-07,0.366951543,0.259,0.143,0.002186588,7,IL4I1
1.67E-07,0.270163338,0.375,0.224,0.002402705,7,ARRB2
1.68E-07,0.266745531,0.91,0.743,0.002411719,7,YWHAB
1.75E-07,0.305494075,0.292,0.168,0.002520849,7,MVP
1.80E-07,0.326921785,0.269,0.151,0.002592263,7,FLOT1
1.91E-07,0.275692921,0.199,0.099,0.002742505,7,MYADM
1.95E-07,0.331633008,0.352,0.215,0.002797376,7,WAS
2.39E-07,0.305498689,0.558,0.378,0.003430234,7,SRI
2.44E-07,0.288917922,0.133,0.057,0.00350602,7,CTSL
2.59E-07,0.336863095,0.688,0.523,0.003722952,7,PSMB10
2.74E-07,0.358996998,0.236,0.131,0.00393157,7,EBP
3.03E-07,0.270921898,0.196,0.099,0.00435879,7,LINC01871
3.38E-07,0.283979277,0.85,0.647,0.004863631,7,PSMA7
3.53E-07,0.259370359,0.409,0.251,0.005070867,7,UPP1
3.64E-07,0.373859752,0.525,0.36,0.00522577,7,TSPO
3.86E-07,0.31683106,0.641,0.458,0.005552331,7,SELENOH
3.95E-07,0.298891114,0.515,0.351,0.005676496,7,SELENOW
4.19E-07,0.329944797,0.439,0.291,0.006014856,7,NDUFAF3
5.07E-07,0.311713343,0.425,0.281,0.007291549,7,SELENOS
5.65E-07,0.290910983,0.86,0.686,0.008114955,7,SSR4
7.33E-07,0.361624347,0.286,0.168,0.010536633,7,TMEM173
7.43E-07,0.272896706,0.827,0.626,0.010683111,7,SEC61G
7.66E-07,0.280177327,0.522,0.359,0.011014975,7,PRDX5
8.11E-07,0.29315096,0.213,0.113,0.011657877,7,TNFSF13B
8.83E-07,0.310976045,0.824,0.631,0.01268366,7,SEC61B
9.49E-07,0.286175593,0.339,0.211,0.013632405,7,BOLA3
1.14E-06,0.296967587,0.615,0.462,0.016363559,7,ARHGDIA
1.17E-06,0.28553889,0.399,0.256,0.016880838,7,CCND3
1.37E-06,0.298304953,0.362,0.23,0.01973636,7,LPXN
1.44E-06,0.317043905,0.495,0.338,0.020744293,7,MYDGF
1.51E-06,0.289299952,0.379,0.24,0.021759313,7,PLSCR1
1.63E-06,0.263341781,0.591,0.406,0.023369465,7,DYNLL1
3.50E-06,0.262291734,0.395,0.262,0.050259825,7,GNG2
3.87E-06,0.262352394,0.774,0.608,0.055610439,7,PLP2
4.07E-06,0.283775576,0.299,0.184,0.058461017,7,XBP1
4.33E-06,0.253887741,0.203,0.109,0.062264608,7,PRNP
4.53E-06,0.28733812,0.492,0.343,0.065045272,7,TALDO1
4.54E-06,0.302899666,0.555,0.401,0.065215459,7,VAMP8
4.78E-06,0.28937146,0.279,0.17,0.068682152,7,DNAJC3
5.03E-06,0.267031909,0.216,0.122,0.072252773,7,NAA38
5.43E-06,0.320997813,0.452,0.317,0.078002824,7,LMAN2
5.59E-06,0.27766083,0.179,0.096,0.080398317,7,TOR1A
6.53E-06,0.313194594,0.306,0.193,0.093836439,7,CTSB
7.82E-06,0.250641573,0.176,0.095,0.112432784,7,MPV17
8.22E-06,0.264870061,0.691,0.525,0.11810908,7,CAPZB
9.12E-06,0.266204887,0.336,0.22,0.131132693,7,LSM10
1.02E-05,0.260609676,0.728,0.589,0.146808248,7,GMFG
1.04E-05,0.263433767,0.621,0.464,0.15005025,7,CIAO2B
1.10E-05,0.283258452,0.608,0.452,0.158364907,7,ROMO1
1.14E-05,0.288080431,0.359,0.237,0.164140107,7,LSM3
1.57E-05,0.266927966,0.395,0.271,0.225561074,7,FKBP11
1.70E-05,0.26477281,0.422,0.293,0.244217204,7,STIP1
2.01E-05,0.256375801,0.777,0.613,0.288359093,7,APRT
2.36E-05,0.342183803,0.472,0.341,0.339378172,7,IER2
2.39E-05,0.255173083,0.385,0.264,0.343392047,7,MSN
2.44E-05,0.299547328,0.468,0.337,0.351145558,7,ARPC5L
2.60E-05,0.27540569,0.528,0.393,0.373933877,7,COX17
4.59E-05,0.274576819,0.561,0.418,0.659698291,7,ATP5PB
5.08E-05,0.263588298,0.595,0.458,0.729916804,7,CIB1
5.55E-05,0.27603122,0.223,0.138,0.798053554,7,RUNX3
5.98E-05,0.277573573,0.259,0.169,0.85914123,7,DERL2
6.90E-05,0.261288314,0.422,0.298,0.992104244,7,CHMP2A
7.28E-05,0.289582097,0.671,0.534,1,7,CDC42
0.000102058,0.250601344,0.432,0.311,1,7,RPN1
0.000133766,0.291756199,0.412,0.308,1,7,PYURF
0.000150998,0.280302106,0.219,0.141,1,7,MYCBP
0.000175874,0.26609664,0.312,0.221,1,7,LYPLA2
0.000235571,0.250565614,0.302,0.207,1,7,RTN4
0.000351605,0.262476728,0.252,0.173,1,7,ZNF207
0.000562493,0.252282177,0.173,0.106,1,7,CDC42EP3
0.001466365,0.269831073,0.15,0.092,1,7,OSM
0.002084496,0.269999891,0.159,0.105,1,7,APIP
0.002818411,0.251696716,0.286,0.213,1,7,RRP7A
6.43E-145,2.317787121,0.449,0.038,9.24E-141,8,KLRD1
2.33E-119,2.955293933,0.769,0.188,3.35E-115,8,CST7
6.74E-119,3.088747528,0.769,0.187,9.69E-115,8,NKG7
2.82E-100,3.455319827,0.745,0.21,4.05E-96,8,CCL5
7.84E-93,1.275632574,0.171,0.005,1.13E-88,8,KLRC2
7.97E-79,1.763224503,0.157,0.006,1.15E-74,8,TRDV2
8.56E-72,1.503225203,0.361,0.052,1.23E-67,8,KLRK1
4.33E-71,1.842646964,0.509,0.111,6.23E-67,8,PRF1
1.13E-66,2.210630633,0.343,0.051,1.63E-62,8,GZMH
6.56E-66,0.789504319,0.12,0.004,9.43E-62,8,TRGV9
9.35E-61,0.820626824,0.116,0.004,1.34E-56,8,AOAH
1.82E-53,1.827244578,0.338,0.062,2.61E-49,8,CD8B
9.45E-52,1.779395632,0.412,0.094,1.36E-47,8,CD8A
3.39E-50,1.886440114,0.139,0.009,4.87E-46,8,TRDV1
6.06E-50,1.206186748,0.162,0.014,8.71E-46,8,TRDC
3.17E-48,0.703856066,1,0.999,4.56E-44,8,HLA-B
1.33E-47,0.78117559,0.991,0.997,1.92E-43,8,HLA-A
3.42E-46,1.146837763,0.19,0.021,4.92E-42,8,PLEK
2.23E-42,1.268859908,0.259,0.045,3.20E-38,8,HLA-DPB1
8.14E-42,0.747939189,0.995,0.987,1.17E-37,8,HLA-C
1.47E-41,0.872331447,0.111,0.007,2.12E-37,8,FGFBP2
3.36E-37,2.35646957,0.532,0.212,4.82E-33,8,GZMB
4.88E-36,0.785277768,0.148,0.017,7.01E-32,8,TYROBP
1.17E-33,3.180841515,0.514,0.226,1.67E-29,8,GNLY
4.80E-33,0.723981774,0.134,0.015,6.90E-29,8,SLAMF7
1.03E-32,1.386037098,0.273,0.064,1.49E-28,8,CTSW
4.14E-30,1.291857461,0.273,0.069,5.95E-26,8,HLA-DPA1
2.92E-26,1.009260762,0.157,0.026,4.19E-22,8,GZMK
1.06E-25,1.276661497,0.31,0.096,1.53E-21,8,TIGIT
6.40E-21,1.027470666,0.208,0.053,9.20E-17,8,XCL2
4.35E-19,1.083172547,0.264,0.092,6.25E-15,8,APMAP
5.60E-19,0.611493429,1,0.997,8.05E-15,8,MALAT1
4.11E-17,0.290369402,1,1,5.90E-13,8,B2M
2.70E-15,0.853530262,0.144,0.036,3.88E-11,8,KLRG1
6.02E-14,1.130790079,0.306,0.135,8.65E-10,8,GZMA
6.04E-14,0.994225614,0.468,0.289,8.69E-10,8,APOBEC3G
1.00E-13,0.334394868,0.995,0.998,1.44E-09,8,MT-CO1
5.11E-13,0.370665183,0.995,0.991,7.34E-09,8,TMSB4X
1.13E-12,1.255435631,0.431,0.242,1.62E-08,8,CCL4
1.41E-11,0.573195585,0.106,0.027,2.03E-07,8,SAMD3
1.91E-11,0.607076566,0.139,0.042,2.75E-07,8,GABARAPL1
4.34E-11,0.876792078,0.667,0.592,6.24E-07,8,SEPTIN7
1.16E-10,0.489018806,0.796,0.7,1.66E-06,8,SRGN
1.44E-10,0.994653213,0.125,0.037,2.06E-06,8,CRTAM
2.77E-10,0.690922525,0.144,0.048,3.98E-06,8,ABI3
7.29E-10,0.865133312,0.417,0.274,1.05E-05,8,LITAF
8.21E-10,1.069408335,0.167,0.061,1.18E-05,8,XCL1
3.41E-09,0.652709392,0.481,0.328,4.91E-05,8,CLEC2B
3.63E-09,0.498658218,0.926,0.906,5.22E-05,8,UBC
3.98E-09,0.900153135,0.449,0.31,5.73E-05,8,TRBC1
1.82E-08,0.782242117,0.389,0.256,0.000261082,8,UPP1
5.13E-08,0.687001288,0.662,0.611,0.000737692,8,CYBA
5.78E-08,0.680894742,0.713,0.671,0.000830495,8,CD74
8.05E-08,0.919363613,0.347,0.229,0.001157662,8,CTSC
9.08E-08,0.852460829,0.542,0.417,0.001304631,8,PLAAT4
1.18E-07,0.920252361,0.208,0.108,0.001698534,8,CMC1
1.82E-07,0.606063311,0.722,0.694,0.002621598,8,PTPRC
2.20E-07,0.602878144,0.75,0.742,0.003169006,8,CD7
3.34E-07,0.75155774,0.245,0.136,0.00480494,8,MBP
4.54E-07,0.6661743,0.116,0.044,0.006529141,8,SLA2
5.67E-07,0.369423587,0.764,0.724,0.008152908,8,RHOA
7.94E-07,0.410305135,0.847,0.833,0.011417943,8,OAZ1
9.92E-07,0.441916248,0.111,0.041,0.014254844,8,HLA-DRB1
1.76E-06,0.727333304,0.523,0.434,0.025339528,8,SH2D2A
1.92E-06,0.794294478,0.194,0.101,0.027624854,8,LINC01871
2.44E-06,0.759026934,0.241,0.139,0.035068216,8,HOPX
2.54E-06,0.928336275,0.245,0.148,0.036576249,8,FYN
4.63E-06,0.317896734,0.898,0.91,0.066600278,8,HLA-E
1.02E-05,0.663285831,0.125,0.056,0.146115478,8,PYHIN1
1.07E-05,0.397069831,0.741,0.75,0.15411731,8,RNASEK
2.58E-05,0.518526874,0.671,0.678,0.370538905,8,PPDPF
2.86E-05,0.470786812,0.116,0.052,0.410394185,8,GPR137
2.89E-05,0.499237421,0.116,0.052,0.415313608,8,C12orf75
3.72E-05,0.840276136,0.301,0.197,0.534591598,8,TNFRSF9
3.75E-05,0.404957571,0.843,0.858,0.538387124,8,IL2RG
3.75E-05,0.568327979,0.444,0.366,0.53925709,8,ARL6IP1
3.91E-05,0.552970115,0.56,0.533,0.562218832,8,GSTP1
5.28E-05,0.504860525,0.245,0.153,0.759527938,8,LAG3
5.51E-05,0.44467104,0.884,0.881,0.79250682,8,FTL
5.81E-05,0.268646716,0.926,0.919,0.835508019,8,MYL6
7.43E-05,0.289105942,0.889,0.902,1,8,SERF2
8.36E-05,0.670761802,0.185,0.109,1,8,CDK6
9.39E-05,0.627152485,0.157,0.087,1,8,CHST12
0.000105252,0.399943396,0.792,0.794,1,8,SRP14
0.000116094,0.462516184,0.88,0.865,1,8,IL32
0.000120956,0.488278131,0.481,0.416,1,8,CD63
0.000131446,0.654957123,0.347,0.267,1,8,GNG2
0.000139136,0.631208763,0.25,0.168,1,8,GZMM
0.00013964,0.717613108,0.273,0.193,1,8,APOBEC3C
0.000200875,0.622160999,0.236,0.155,1,8,FLOT1
0.000207486,0.359673657,0.75,0.782,1,8,H3F3A
0.000292655,0.335763442,0.755,0.78,1,8,ARPC2
0.000300503,2.203568503,0.116,0.058,1,8,CCL4L2
0.000315399,0.560500585,0.398,0.328,1,8,LCP2
0.000352534,0.48734944,0.315,0.234,1,8,MGST3
0.000479414,0.444865493,0.134,0.074,1,8,RHOC
0.000513583,0.708677253,0.171,0.104,1,8,PIK3R1
0.000516355,0.44873852,0.116,0.06,1,8,IVNS1ABP
0.000652906,0.699973443,0.199,0.131,1,8,TNFAIP3
0.001200141,0.403104167,0.421,0.36,1,8,SELENOW
0.00120102,0.490267344,0.171,0.107,1,8,DUSP2
0.001299071,0.690496828,0.329,0.272,1,8,HCST
0.001469383,0.334412021,0.125,0.07,1,8,G6PD
0.001536464,0.59027404,0.25,0.18,1,8,IGFLR1
0.001753193,0.438100664,0.12,0.068,1,8,CAPN2
0.001754389,0.498578745,0.537,0.505,1,8,LSP1
0.001772106,0.498484683,0.454,0.418,1,8,HLA-F
0.001784593,0.341939798,0.579,0.567,1,8,DAZAP2
0.00179409,0.368744077,0.611,0.599,1,8,TMBIM6
0.002085606,0.424574724,0.125,0.071,1,8,CD68
0.002189466,0.48419081,0.125,0.073,1,8,ZBTB38
0.002472763,0.57753498,0.144,0.09,1,8,CHIC2
0.002529733,0.608111641,0.194,0.135,1,8,SYTL3
0.002657049,0.517595962,0.931,0.947,1,8,FTH1
0.002766647,0.464719569,0.148,0.093,1,8,IKZF3
0.002814916,0.410607693,0.625,0.629,1,8,BTG1
0.003133786,0.354335113,0.676,0.669,1,8,UBB
0.003213175,0.30277536,0.63,0.649,1,8,ELOB
0.003791729,0.453342521,0.106,0.061,1,8,AKNA
0.004157715,0.560656388,0.366,0.319,1,8,KMT2E
0.004354003,0.341979351,0.606,0.613,1,8,DDX5
0.005049601,0.535361101,0.477,0.47,1,8,LIMD2
0.005704988,0.257097041,0.894,0.937,1,8,SH3BGRL3
0.006637714,0.678105073,0.185,0.133,1,8,ADGRE5
0.007620365,0.518231164,0.204,0.152,1,8,BTN3A2
0.008616335,0.442154075,0.398,0.359,1,8,RNF213
0.009217626,0.373153737,0.102,0.061,1,8,ENOSF1
0.0098583,0.40741587,0.25,0.199,1,8,CDC42SE2
1.14E-270,2.771060033,0.648,0.035,1.64E-266,9,GZMH
2.08E-262,2.614154694,0.833,0.073,2.99E-258,9,CD8A
2.06E-260,2.198692298,0.505,0.018,2.96E-256,9,CRTAM
5.80E-190,1.736648229,0.61,0.048,8.34E-186,9,CD8B
7.01E-180,2.662501326,0.819,0.123,1.01E-175,9,LAG3
1.51E-173,3.401027556,0.605,0.06,2.17E-169,9,CCL3
7.48E-173,2.166041494,0.681,0.077,1.08E-168,9,TIGIT
2.10E-172,2.861655978,0.914,0.18,3.01E-168,9,NKG7
2.06E-170,1.609609678,0.543,0.043,2.95E-166,9,KLRK1
4.30E-170,2.573104138,0.895,0.167,6.19E-166,9,TNFRSF9
4.58E-157,2.126634231,0.729,0.1,6.59E-153,9,PRF1
3.81E-140,3.772242866,0.457,0.04,5.47E-136,9,XCL2
